GEOID,n_nodes,n_edges_dir,orientation_entropy,link_node_ratio,dead_end_frac,n_intersections,circuity_avg,reach_mean,reach_gini,n_reach_sources,uoi_connectivity,uoi_efficiency,uoi_accessibility,uoi_equity,status
01001021000,904,2058,3.5024725517264432,1.157079646017699,0.3396017699115044,561.0,1.0876305499115746,9.46,0.5969141649048627,500.0,1.157079646017699,0.9194298561044474,9.46,0.4030858350951373,ok
01001021100,849,1979,3.5331609399599375,1.1790341578327443,0.32391048292108365,541.0,1.1246652828413222,8.058,0.6164919334822536,500.0,1.1790341578327443,0.8891534354769346,8.058,0.3835080665177464,ok
01003010100,2637,5896,3.5568596394121497,1.1376564277588168,0.36594615092908606,1612.0,1.1311677315678068,12.068,0.5463334438183627,500.0,1.1376564277588168,0.8840421911735341,12.068,0.4536665561816373,ok
01003010200,1746,3893,3.437311172269048,1.1397479954180985,0.35223367697594504,1051.0,1.1124258919365777,20.792,0.4315698345517507,500.0,1.1397479954180985,0.8989362862267976,20.792,0.5684301654482493,ok
01003010300,3178,7061,3.4144664150345054,1.1305852737570798,0.36815607300188796,1870.0,1.1134740687394946,37.222,0.5001217559507818,500.0,1.1305852737570798,0.8980900661045904,37.222,0.4998782440492182,ok
01003010400,3770,8371,3.317387006706273,1.1236074270557028,0.37480106100795757,2214.0,1.1079572633403993,19.542,0.47801064374168445,500.0,1.1236074270557028,0.9025618885200345,19.542,0.5219893562583156,ok
01003010500,1108,2936,2.9412945168031213,1.3528880866425992,0.2075812274368231,825.0,1.0605931761388265,83.528,0.34463777415956337,500.0,1.3528880866425992,0.9428685970247133,83.528,0.6553622258404366,ok
01003010600,669,1580,2.939311646277785,1.194319880418535,0.3153961136023916,418.0,1.0523059720264731,36.812,0.3641001847223731,500.0,1.194319880418535,0.9502939511730175,36.812,0.635899815277627,ok
01003010704,698,1816,3.2650391773456615,1.320916905444126,0.2521489971346705,500.0,1.0965328206043592,81.414,0.4283916279755324,500.0,1.320916905444126,0.9119654069714441,81.414,0.5716083720244676,ok
01003010706,714,1657,3.2589342359123368,1.2086834733893557,0.29411764705882354,453.0,1.088276379960415,61.56,0.4297712800519818,500.0,1.2086834733893557,0.9188842268508797,61.56,0.5702287199480183,ok
01003010707,962,2475,3.51964960851914,1.337837837837838,0.20166320166320167,713.0,1.0918345377224505,83.644,0.39918770025345507,500.0,1.337837837837838,0.9158896934016981,83.644,0.6008122997465449,ok
01003010708,2531,6603,,1.3275385223231924,0.20979849861714736,1870.0,1.1055723542248765,197.558,0.5039001204709503,500.0,1.3275385223231924,0.9045088692554238,197.558,0.49609987952904966,ok
01003010709,2184,5277,2.8294814426065793,1.2413003663003663,0.2696886446886447,1485.0,1.1004199227137192,45.63,0.3305492877492877,500.0,1.2413003663003663,0.9087439979584556,45.63,0.6694507122507123,ok
01003010710,1465,3692,2.94207863636484,1.2887372013651877,0.221160409556314,1046.0,1.0884424941854127,106.486,0.4102194466878275,500.0,1.2887372013651877,0.9187439900060105,106.486,0.5897805533121725,ok
01003010711,791,1777,3.221415810648975,1.1340075853350189,0.40075853350189633,442.0,1.0445493627870301,257.982,0.3533374421471265,500.0,1.1340075853350189,0.9573506390658598,257.982,0.6466625578528735,ok
01003010800,2008,4899,2.980918999962347,1.247011952191235,0.250996015936255,1355.0,1.0986550109921458,113.098,0.3942211179684875,500.0,1.247011952191235,0.9102038310433274,113.098,0.6057788820315124,ok
01003010903,1387,3147,2.7731318747232057,1.1535688536409516,0.3467916366258111,836.0,1.078403293456029,39.016,0.3526208734877998,500.0,1.1535688536409516,0.9272968712801637,39.016,0.6473791265122002,ok
01003010904,3248,7052,2.8991931458618003,1.1016009852216748,0.4036330049261084,1846.0,1.0764324251096127,28.92,0.35572226832641773,500.0,1.1016009852216748,0.9289946834314011,28.92,0.6442777316735823,ok
01003010906,961,2161,2.599417403931343,1.13735691987513,0.3610822060353798,562.0,1.0697590834055068,36.254,0.36838649528327916,500.0,1.13735691987513,0.9347899125255067,36.254,0.6316135047167208,ok
01003010907,1302,2788,2.4377334181419035,1.0890937019969278,0.41397849462365593,716.0,1.0725144725943865,39.342,0.32985928524223485,500.0,1.0890937019969278,0.9323883505096433,39.342,0.6701407147577652,ok
01003010908,1534,3735,2.5466991845198144,1.240547588005215,0.273142112125163,1025.0,1.077894032042633,74.178,0.4339013184502144,500.0,1.240547588005215,0.927734981615009,74.178,0.5660986815497856,ok
01003011000,2039,4554,,1.1329082883766552,0.37616478666012754,1192.0,1.0559924079853766,29.166,0.4054634848796544,500.0,1.1329082883766552,0.9469765051699576,29.166,0.5945365151203457,ok
01003011102,1763,3853,2.6085162678125333,1.1077708451503119,0.3953488372093023,1000.0,1.0694260369116397,94.052,0.5280673669884745,500.0,1.1077708451503119,0.9350810299026074,94.052,0.47193263301152555,ok
01003011103,964,2242,2.6583054484042288,1.1773858921161826,0.3309128630705394,579.0,1.078187214542468,47.92,0.29686060100166944,500.0,1.1773858921161826,0.927482710342056,47.92,0.7031393989983306,ok
01003011104,1312,2994,2.5006951471318124,1.1669207317073171,0.32621951219512196,782.0,1.0764763936628505,51.732,0.33791309054357066,500.0,1.1669207317073171,0.9289567387514838,51.732,0.6620869094564293,ok
01003011201,1167,2994,3.0127157488995473,1.31191088260497,0.20479862896315337,843.0,1.0862034748196687,91.85,0.2975498747958627,500.0,1.31191088260497,0.9206378207968998,91.85,0.7024501252041373,ok
01003011202,1840,4527,3.0337117236424644,1.2570652173913044,0.26032608695652176,1265.0,1.0740264841930895,107.752,0.28525399064518514,500.0,1.2570652173913044,0.9310757366949799,107.752,0.7147460093548148,ok
01003011300,2966,6479,3.171716786386146,1.112609575185435,0.3921105866486851,1719.0,1.0743435206679621,68.788,0.4339931383380823,500.0,1.112609575185435,0.9308009782367005,68.788,0.5660068616619177,ok
01003011409,1318,2832,2.619264187658028,1.0910470409711683,0.40364188163884673,734.0,1.0670137172459337,25.67,0.31392333463186606,500.0,1.0910470409711683,0.9371950742874209,25.67,0.6860766653681339,ok
01003011410,1908,4173,2.890578025173257,1.1105870020964361,0.3909853249475891,1084.0,1.0576841902640037,25.512,0.32842301661962997,500.0,1.1105870020964361,0.9454618015519307,25.512,0.67157698338037,ok
01003011411,1251,3013,2.7385717360170703,1.231814548361311,0.2741806554756195,812.0,1.108382606228834,48.888,0.38183996072655874,500.0,1.231814548361311,0.9022155295294686,48.888,0.6181600392734412,ok
01003011412,1622,3764,3.1686659679174642,1.1769420468557337,0.33045622688039455,1020.0,1.1008203653924078,244.704,0.5287576500588466,500.0,1.1769420468557337,0.908413426420878,244.704,0.47124234994115344,ok
01003011413,1647,3996,2.8696709147803823,1.2392228293867638,0.29143897996357016,1090.0,1.1262020521940639,143.48,0.3773982715361027,500.0,1.2392228293867638,0.8879401329910585,143.48,0.6226017284638973,ok
01003011414,969,2460,2.9078288230680323,1.2920536635706914,0.2755417956656347,666.0,1.0643384583945315,118.984,0.3654124924359579,500.0,1.2920536635706914,0.9395507529704594,118.984,0.6345875075640421,ok
01003011415,879,2077,,1.2104664391353812,0.3003412969283277,546.0,1.0814676684018036,76.816,0.39891262237033936,500.0,1.2104664391353812,0.9246693444639017,76.816,0.6010873776296606,ok
01003011416,965,2297,2.795734357438968,1.2103626943005181,0.29430051813471503,605.0,1.0862305500608258,89.102,0.43290453637404325,500.0,1.2103626943005181,0.920614873098536,89.102,0.5670954636259568,ok
01003011417,1846,4490,3.1126220875998674,1.2318526543878656,0.3028169014084507,1225.0,1.0905524248624114,200.562,0.29725732691137896,500.0,1.2318526543878656,0.9169664632364318,200.562,0.702742673088621,ok
01003011418,2465,5998,,1.2348884381338743,0.2823529411764706,1622.0,1.1019144345675553,169.994,0.2530091885595963,500.0,1.2348884381338743,0.9075114805919104,169.994,0.7469908114404037,ok
01003011419,2362,5472,3.032848180823402,1.18458933107536,0.33784928027095684,1485.0,1.0846400191150176,136.634,0.4498764582753927,500.0,1.18458933107536,0.9219648753287959,136.634,0.5501235417246073,ok
01003011501,1831,4699,2.391982369216709,1.3047515019115237,0.21026761332605134,1318.0,1.0743939506662183,81.568,0.40681384856806585,500.0,1.3047515019115237,0.9307572882180809,81.568,0.5931861514319341,ok
01003011503,2449,6678,2.3950489037212166,1.379746835443038,0.13719885667619436,1953.0,1.0843164245603503,179.602,0.3958611374038152,500.0,1.379746835443038,0.9222400190105601,179.602,0.6041388625961848,ok
01003011504,1132,2861,2.9190754680175197,1.2862190812720848,0.2234982332155477,791.0,1.0876455019248783,44.472,0.4179332613779457,500.0,1.2862190812720848,0.9194172165749169,44.472,0.5820667386220544,ok
01003011601,2395,5337,,1.1336116910229646,0.3778705636743215,1417.0,1.085924085329029,20.056,0.3909385719984044,500.0,1.1336116910229646,0.92087468498961,20.056,0.6090614280015956,ok
01003011603,541,1213,2.915284229089977,1.133086876155268,0.37153419593345655,312.0,1.081417378858551,23.752,0.39487807342539577,500.0,1.133086876155268,0.9247123446966535,23.752,0.6051219265746042,ok
01003011604,599,1299,3.2773931134595298,1.0984974958263773,0.3973288814691152,337.0,1.075368771826885,25.53,0.32994641598119867,500.0,1.0984974958263773,0.929913557282452,25.53,0.6700535840188013,ok
01003990000,4,6,,,,,,,,,,,,,too_small
01005950100,805,2032,3.4258035394655013,1.2832298136645963,0.2596273291925466,575.0,1.0796106169372293,19.692,0.5283960999390617,500.0,1.2832298136645963,0.9262598795452027,19.692,0.47160390006093833,ok
01005950200,765,1889,3.485428182042362,1.2470588235294118,0.27058823529411763,531.0,1.117591811086369,17.066,0.6753388022969647,500.0,1.2470588235294118,0.8947810730895904,17.066,0.32466119770303525,ok
01005950300,394,892,3.5535509345972818,1.1395939086294415,0.3401015228426396,238.0,1.088464745868189,6.091370558375634,0.5998688663282572,394.0,1.1395939086294415,0.918725207955516,6.091370558375634,0.4001311336717428,ok
01005950400,690,1630,,1.2,0.3072463768115942,448.0,1.0672984777354197,9.184,0.5411994773519163,500.0,1.2,0.9369450260266343,9.184,0.4588005226480837,ok
01005950500,766,1908,3.503789317371204,1.2663185378590078,0.24804177545691905,538.0,1.0883446682493454,18.88,0.5321516949152542,500.0,1.2663185378590078,0.9188265713733389,18.88,0.46784830508474584,ok
01005950600,357,842,3.348634882760127,1.2016806722689075,0.2773109243697479,222.0,1.0837672250730779,30.03361344537815,0.4913685675725243,357.0,1.2016806722689075,0.9227073645196924,30.03361344537815,0.5086314324274757,ok
01005950700,243,577,3.090388774401648,1.1975308641975309,0.31275720164609055,146.0,1.1303019489587511,35.358024691358025,0.4919812477488869,243.0,1.1975308641975309,0.8847193450574982,35.358024691358025,0.508018752251113,ok
01005950800,339,929,2.7179431077474443,1.3775811209439528,0.21238938053097345,248.0,1.0744113072382928,75.82890855457227,0.4215863197348186,339.0,1.3775811209439528,0.9307422523041363,75.82890855457227,0.5784136802651814,ok
01005950900,750,2031,3.1589802878390985,1.368,0.16533333333333333,571.0,1.07779384457658,84.09,0.3275355928172196,500.0,1.368,0.9278212202008428,84.09,0.6724644071827803,ok
01007010001,2632,5811,3.569290231220671,1.1162613981762919,0.3863981762917933,1547.0,1.114101390636767,12.212,0.36979102522109397,500.0,1.1162613981762919,0.8975843746397695,12.212,0.630208974778906,ok
01007010005,1489,3544,,1.2115513767629282,0.3035594358629953,960.0,1.1022788216710881,39.164,0.5160849759983659,500.0,1.2115513767629282,0.9072114789286885,39.164,0.4839150240016341,ok
01007010006,1309,2858,3.546275837778297,1.1031321619556913,0.3980137509549274,750.0,1.1210754738044684,13.534,0.43275809073444654,500.0,1.1031321619556913,0.8920006042112507,13.534,0.5672419092655534,ok
01007010007,2841,6373,3.5498720429881523,1.1334037310806053,0.36430834213305174,1701.0,1.115912379839751,13.874,0.5689199942338187,500.0,1.1334037310806053,0.896127705065521,13.874,0.43108000576618133,ok
01007010008,3042,6904,3.5595248934913393,1.1492439184746877,0.3520710059171598,1864.0,1.1159900672178191,13.426,0.47268553552807985,500.0,1.1492439184746877,0.8960653229584882,13.426,0.5273144644719201,ok
01007010009,753,1857,3.4257030663275607,1.254980079681275,0.2589641434262948,502.0,1.1246180689364287,43.554,0.47277999724479947,500.0,1.254980079681275,0.8891907640659888,43.554,0.5272200027552005,ok
01007010010,1370,3317,,1.2306569343065694,0.28029197080291973,917.0,1.0897132733294193,66.554,0.5104359768007933,500.0,1.2306569343065694,0.9176725882623079,66.554,0.48956402319920667,ok
01007010011,1969,4419,3.5770358928621224,1.1366175723717624,0.3621127475876079,1178.0,1.1265661528539481,9.054,0.42683940799646564,500.0,1.1366175723717624,0.8876531550914112,9.054,0.5731605920035343,ok
01009050103,850,1820,3.5664597613214615,1.0847058823529412,0.38823529411764707,460.0,1.10544954643239,17.772,0.42111861354940355,500.0,1.0847058823529412,0.9046093539296239,17.772,0.5788813864505964,ok
01009050104,1620,3861,3.297067714519788,1.201851851851852,0.33024691358024694,1022.0,1.0874717311082778,237.418,0.5544253089487738,500.0,1.201851851851852,0.9195641333875112,237.418,0.44557469105122616,ok
01009050105,1832,4582,,1.26528384279476,0.2472707423580786,1283.0,1.1101164847203318,166.668,0.5505098519211846,500.0,1.26528384279476,0.9008063692090177,166.668,0.4494901480788154,ok
01009050106,2853,6529,3.345030191782317,1.1489660007010165,0.3743427970557308,1704.0,1.073257717468879,419.958,0.32957317636525557,500.0,1.1489660007010165,0.9317426594968758,419.958,0.6704268236347444,ok
01009050107,996,2152,3.5642454710458713,1.0943775100401607,0.38755020080321284,560.0,1.0975408644001396,15.274,0.4012185413120335,500.0,1.0943775100401607,0.9111278062038715,15.274,0.5987814586879665,ok
01009050200,985,2206,3.506887415443595,1.131979695431472,0.3614213197969543,598.0,1.0909864244393497,21.166,0.4539327222904658,500.0,1.131979695431472,0.9166016896258751,21.166,0.5460672777095342,ok
01009050301,598,1392,3.465231837416127,1.1722408026755853,0.3294314381270903,368.0,1.0600950843247656,17.226,0.5270035992104958,500.0,1.1722408026755853,0.943311609294893,17.226,0.4729964007895042,ok
01009050302,502,1154,3.5119270239214564,1.1613545816733069,0.3207171314741036,304.0,1.052010628182543,13.094,0.5608862074232472,500.0,1.1613545816733069,0.9505607388469101,13.094,0.43911379257675276,ok
01009050400,902,2098,3.536925872873348,1.170731707317073,0.33592017738359203,568.0,1.0624825624901353,7.782,0.43586995630943204,500.0,1.170731707317073,0.9411919172172621,7.782,0.564130043690568,ok
01009050501,1033,2467,3.4790328199563905,1.2052274927395934,0.3194578896418199,658.0,1.085627454645829,62.104,0.6200038644853794,500.0,1.2052274927395934,0.9211262995612396,62.104,0.37999613551462064,ok
01009050502,1213,2576,3.5517609042886815,1.0799670239076669,0.4113767518549052,676.0,1.080149202491395,18.024,0.3406134043497559,500.0,1.0799670239076669,0.9257980265073301,18.024,0.659386595650244,ok
01009050601,1532,3212,3.5025115112504137,1.0659268929503916,0.43342036553524804,830.0,1.0899678111301354,24.864,0.2967101029601031,500.0,1.0659268929503916,0.9174582861884223,24.864,0.7032898970398969,ok
01009050603,1068,2209,3.5557894021919862,1.0524344569288389,0.4307116104868914,553.0,1.107915092504163,19.186,0.320527259460023,500.0,1.0524344569288389,0.9025962429483219,19.186,0.679472740539977,ok
01009050604,2176,4656,,1.0900735294117647,0.4085477941176471,1230.0,1.087506051738042,25.464,0.3364520892240025,500.0,1.0900735294117647,0.9195351128408061,25.464,0.6635479107759975,ok
01009050701,2245,4763,3.514430216814753,1.0734966592427617,0.4200445434298441,1212.0,1.0865976439965208,27.128,0.39227160129755234,500.0,1.0734966592427617,0.920303854444214,27.128,0.6077283987024477,ok
01009050702,1184,2527,3.546112454521069,1.0819256756756757,0.40371621621621623,659.0,1.1109992224185816,22.606,0.31864584623551273,500.0,1.0819256756756757,0.900090638968277,22.606,0.6813541537644873,ok
01011952100,738,1741,3.5314379143785484,1.1910569105691058,0.31029810298102983,483.0,1.073892756163913,12.572,0.5898135539293669,500.0,1.1910569105691058,0.9311916802308381,12.572,0.41018644607063315,ok
01011952201,513,1192,3.4142203130939355,1.1871345029239766,0.32748538011695905,324.0,1.066420233549322,25.936,0.5745697100555213,500.0,1.1871345029239766,0.9377166416579904,25.936,0.42543028994447873,ok
01011952202,637,1566,3.2049954031632564,1.2433281004709575,0.2684458398744113,429.0,1.0498896646431684,26.796,0.5930449320794148,500.0,1.2433281004709575,0.9524810403194848,26.796,0.4069550679205852,ok
01011952500,973,2110,3.536414123638359,1.1017471736896198,0.38848920863309355,554.0,1.0752413803682626,4.6,0.4912852173913043,500.0,1.1017471736896198,0.930023730725009,4.6,0.5087147826086957,ok
01013952700,803,1891,3.460277152581102,1.1917808219178083,0.2851805728518057,509.0,1.0943899177828202,37.438,0.6048531438645227,500.0,1.1917808219178083,0.9137511080383036,37.438,0.3951468561354773,ok
01013952800,416,1157,2.81623424115065,1.4086538461538463,0.16346153846153846,317.0,1.060550711163771,124.10576923076923,0.34391473246479254,416.0,1.4086538461538463,0.9429063499497095,124.10576923076923,0.6560852675352075,ok
01013952900,642,1517,3.3815660804354044,1.2040498442367602,0.278816199376947,403.0,1.1041906257637522,29.588,0.4854449100986886,500.0,1.2040498442367602,0.9056407260370599,29.588,0.5145550899013114,ok
01013953000,640,1395,3.5500177369495542,1.1078125,0.3828125,373.0,1.1038605181460521,5.35,0.4582856074766355,500.0,1.1078125,0.90591155636177,5.35,0.5417143925233645,ok
01013953100,353,808,3.072694413380783,1.161473087818697,0.33994334277620397,209.0,1.0722835147051615,23.03682719546742,0.4148936318450942,353.0,1.161473087818697,0.9325891765434473,23.03682719546742,0.5851063681549058,ok
01013953200,1269,2856,3.4729790471749755,1.1371158392434988,0.35697399527186763,760.0,1.074124142923633,11.964,0.5717846873955199,500.0,1.1371158392434988,0.9309910838407596,11.964,0.4282153126044801,ok
01013953300,715,1645,3.524966576966155,1.1608391608391608,0.3328671328671329,438.0,1.086488361252374,6.044,0.4559576439444077,500.0,1.1608391608391608,0.9203964217778822,6.044,0.5440423560555923,ok
01013953400,727,1732,3.348928144575301,1.2063273727647867,0.3081155433287483,475.0,1.1155033884597045,21.172,0.6094898923105989,500.0,1.2063273727647867,0.8964562639122123,21.172,0.3905101076894011,ok
01013953500,427,1052,3.503288816665897,1.2365339578454333,0.25995316159250587,288.0,1.0942616064654145,10.327868852459016,0.6688991912143467,427.0,1.2365339578454333,0.9138582529913575,10.327868852459016,0.3311008087856533,ok
01015000200,641,1868,2.7524768694127415,1.4617784711388455,0.11076443057722309,524.0,1.0573495669530155,145.798,0.3550347467043443,500.0,1.4617784711388455,0.9457610153297922,145.798,0.6449652532956557,ok
01015000300,438,1330,2.136362718911038,1.5182648401826484,0.10273972602739725,367.0,1.0316632793837759,133.44292237442923,0.23149742752250912,438.0,1.5182648401826484,0.96930851372098,133.44292237442923,0.7685025724774909,ok
01015000400,337,871,2.827935645565377,1.2997032640949555,0.2344213649851632,242.0,1.0679682069477137,33.79228486646884,0.2851629962926251,337.0,1.2997032640949555,0.9363574622301081,33.79228486646884,0.7148370037073749,ok
01015000500,306,921,1.994126873352762,1.5065359477124183,0.15359477124183007,257.0,1.0272051517331526,109.19607843137256,0.21073179376497103,306.0,1.5065359477124183,0.9735153667334605,109.19607843137256,0.7892682062350289,ok
01015000600,423,1074,2.7307715725102883,1.2742316784869976,0.2978723404255319,276.0,1.2885354951249586,80.57683215130024,0.3923273414617703,423.0,1.2742316784869976,0.7760748569080146,80.57683215130024,0.6076726585382297,ok
01015000700,1275,3515,3.5110181402145124,1.3890196078431372,0.13098039215686275,1032.0,1.1085988419507926,69.014,0.40665227345176347,500.0,1.3890196078431372,0.902039549527499,69.014,0.5933477265482365,ok
01015000800,650,1976,2.4112018413855023,1.5338461538461539,0.07076923076923076,545.0,1.0309197793415574,167.888,0.23707881444772705,500.0,1.5338461538461539,0.9700075796767565,167.888,0.762921185552273,ok
01015000900,481,1197,3.2302240205993984,1.2577962577962578,0.2702702702702703,320.0,1.0787279182616607,31.97920997920998,0.40001529989827994,481.0,1.2577962577962578,0.9270178170705654,31.97920997920998,0.59998470010172,ok
01015001000,752,1840,2.6995487793741093,1.2513297872340425,0.23670212765957446,516.0,1.1194363297013057,46.992,0.40230439223697656,500.0,1.2513297872340425,0.8933067236319064,46.992,0.5976956077630234,ok
01015001101,599,1578,,1.332220367278798,0.16193656093489148,460.0,1.1103662750170091,86.4,0.48329138888888895,500.0,1.332220367278798,0.900603721942727,86.4,0.516708611111111,ok
01015001102,863,2430,,1.4298957126303593,0.08458864426419467,742.0,1.0921052388748795,189.408,0.20560584558202413,500.0,1.4298957126303593,0.915662670962215,189.408,0.7943941544179759,ok
01015001103,711,1889,,1.348804500703235,0.180028129395218,550.0,1.0934548082396374,84.79,0.42904337775681095,500.0,1.348804500703235,0.9145325371150079,84.79,0.570956622243189,ok
01015001201,528,1456,3.150934545541019,1.3901515151515151,0.17424242424242425,421.0,1.051920305674345,92.056,0.3384193099852264,500.0,1.3901515151515151,0.9506423581764962,92.056,0.6615806900147736,ok
01015001202,480,1188,3.3905964926974623,1.2625,0.25625,334.0,1.296020729730895,30.925,0.3988485807958322,480.0,1.2625,0.7715925965224641,30.925,0.6011514192041678,ok
01015001300,291,820,2.751032582480424,1.4089347079037802,0.2027491408934708,222.0,1.0565053269533942,50.21993127147766,0.2873335694200873,291.0,1.4089347079037802,0.9465167609553503,50.21993127147766,0.7126664305799126,ok
01015001400,432,1006,3.299220201916067,1.1805555555555556,0.33101851851851855,273.0,1.0660697417589982,18.319444444444443,0.29183280450022936,432.0,1.1805555555555556,0.9380249347946185,18.319444444444443,0.7081671954997706,ok
01015001501,439,1051,3.293763276519107,1.2118451025056947,0.2824601366742597,282.0,1.176841414489133,23.125284738041003,0.3173844129594627,439.0,1.2118451025056947,0.8497321624546159,23.125284738041003,0.6826155870405373,ok
01015001502,398,915,3.279241770241069,1.1532663316582914,0.33668341708542715,240.0,1.0759073658308602,10.768844221105528,0.33242155715582133,398.0,1.1532663316582914,0.9294480470702593,10.768844221105528,0.6675784428441787,ok
01015001600,501,1298,3.3144037427709425,1.3033932135728543,0.2155688622754491,367.0,1.0661242564450917,41.15,0.31690332928311055,500.0,1.3033932135728543,0.9379769702777631,41.15,0.6830966707168895,ok
01015001700,575,1496,3.3599507262297075,1.32,0.22782608695652173,417.0,1.0658802514521981,34.338,0.31827351622109606,500.0,1.32,0.9381916952092506,34.338,0.6817264837789039,ok
01015001801,335,826,3.386020058824638,1.2477611940298508,0.27761194029850744,231.0,1.071597515353333,23.86865671641791,0.31199256344590204,335.0,1.2477611940298508,0.9331861876054038,23.86865671641791,0.688007436554098,ok
01015001802,408,972,3.1192985999358522,1.2034313725490196,0.3014705882352941,266.0,1.0751499899563817,22.61764705882353,0.3347590878570761,408.0,1.2034313725490196,0.9301027850454331,22.61764705882353,0.6652409121429239,ok
01015002001,549,1236,3.4573682072800107,1.1293260473588342,0.3843351548269581,321.0,1.1047064887799039,14.628,0.5641482089144106,500.0,1.1293260473588342,0.9052178204406609,14.628,0.43585179108558936,ok
01015002002,645,1385,3.407921742625628,1.0868217054263567,0.4046511627906977,355.0,1.1095855929344045,13.074,0.43257794095150687,500.0,1.0868217054263567,0.9012373685885782,13.074,0.5674220590484931,ok
01015002101,910,2471,3.128123750617223,1.3692307692307693,0.1901098901098901,685.0,1.0690330239612356,228.11,0.33865698128096083,500.0,1.3692307692307693,0.9354247975376495,228.11,0.6613430187190392,ok
01015002102,444,1225,2.429276508655721,1.3873873873873874,0.18468468468468469,325.0,1.060340003347527,74.55855855855856,0.3648375145324155,444.0,1.3873873873873874,0.9430937216769794,74.55855855855856,0.6351624854675846,ok
01015002104,426,1099,2.7416807119166275,1.3262910798122065,0.17136150234741784,308.0,1.085121172008198,43.45070422535211,0.34673175012618473,426.0,1.3262910798122065,0.9215560674660259,43.45070422535211,0.6532682498738153,ok
01015002105,367,861,2.935539191316331,1.1934604904632153,0.3106267029972752,225.0,1.1087319179832913,35.54768392370572,0.4034034255647904,367.0,1.1934604904632153,0.9019312818367605,35.54768392370572,0.5965965744352095,ok
01015002200,666,1654,3.0961113481223834,1.2537537537537538,0.2777777777777778,450.0,1.0834741066000442,40.156,0.48907660125510516,500.0,1.2537537537537538,0.9229569898426212,40.156,0.5109233987448949,ok
01015002300,946,2341,3.382179393567117,1.2526427061310783,0.27906976744186046,646.0,1.0835464749255779,49.434,0.5970047335841729,500.0,1.2526427061310783,0.9228953470303928,49.434,0.40299526641582706,ok
