slug,pair,decade,metric,tau,se,t,p,n,n_seg,y_mean,h
chicago,B-C,2010,pedshed_reach,-8.033246955410362e-05,6.931067676250256e-05,-1.159020129458091,0.2473758710122152,1748,299,0.0028307908875843694,300.0
chicago,B-C,2020,link_node_ratio,-0.017817676582927003,0.008429140930805252,-2.113818801843766,0.035361438287768394,1748,299,1.031130731887528,300.0
chicago,B-C,2020,connected_node_ratio,-0.021818650085279147,0.01556879053307398,-1.4014351364627913,0.16212809648976145,1743,298,0.5495871829580345,300.0
chicago,B-C,2020,intersection_density,-0.7473060909544588,2.0970981022333035,-0.35635247114029406,0.7218287839030337,1748,299,71.56247693347544,300.0
chicago,B-C,2020,median_block_length_ft,-9.092746974596627,4.274989068331277,-2.1269637955228595,0.034244369325761026,1748,299,256.64459110377584,300.0
chicago,B-C,2020,walking_circuity,-0.0031351628079512813,0.010678880218436075,-0.29358535200523367,0.7692791288836808,1748,299,1.2475001050870032,300.0
chicago,B-C,2020,pedshed_reach,-8.033246955410362e-05,6.931067676250256e-05,-1.159020129458091,0.2473758710122152,1748,299,0.0028307908875843694,300.0
chicago,C-D,1940,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,1940,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,1940,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,1940,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,1940,walking_circuity,-0.010298558157616015,0.008500413552889545,-1.2115361321585616,0.22664660483253882,1790,300,1.2815591439684302,300.0
chicago,C-D,1940,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,1950,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,1950,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,1950,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,1950,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,1950,walking_circuity,0.003065154709444519,0.008709116110077776,0.35194785219336633,0.7251252867928519,1790,300,1.2792011497989793,300.0
chicago,C-D,1950,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,1960,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,1960,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,1960,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,1960,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,1960,walking_circuity,-0.010526527433107427,0.008683136643583292,-1.2122954947261337,0.2263563295733976,1790,300,1.278242830178959,300.0
chicago,C-D,1960,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,1970,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,1970,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,1970,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,1970,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,1970,walking_circuity,-0.010832378374977294,0.007534913800200011,-1.437624724345188,0.1515862720868763,1790,300,1.278802948580078,300.0
chicago,C-D,1970,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,1980,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,1980,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,1980,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,1980,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
chicago,C-D,1980,walking_circuity,0.00018952264561175985,0.007965253115031547,0.02379367521342217,0.9810330563109634,1790,300,1.280149982542867,300.0
chicago,C-D,1980,pedshed_reach,-5.133608931771117e-05,6.232933934353218e-05,-0.823626399034474,0.410808329202898,1790,300,0.003386072191062303,300.0
chicago,C-D,1990,link_node_ratio,0.0032741321743290073,0.00593932907523392,0.5512629680651355,0.5818651226937482,1790,300,1.0644530565855985,300.0
chicago,C-D,1990,connected_node_ratio,0.005675862040652662,0.013256535120402348,0.4281557729151473,0.6688459562634449,1790,300,0.5712693523053439,300.0
chicago,C-D,1990,intersection_density,-2.056552308703184,1.9885266986245114,-1.0342090504119088,0.30187418510710584,1790,300,92.23548051381192,300.0
chicago,C-D,1990,median_block_length_ft,-1.8348878688339243,2.90450726977639,-0.6317380878771865,0.5280407316885245,1790,300,199.68224466897587,300.0
