GEOID,n_nodes,n_edges_dir,orientation_entropy,link_node_ratio,dead_end_frac,n_intersections,circuity_avg,reach_mean,reach_gini,n_reach_sources,uoi_connectivity,uoi_efficiency,uoi_accessibility,uoi_equity,status
06075012802,162,454,1.9423561468723418,1.4012345679012346,0.21604938271604937,116,1.0060292681392673,158.22222222222223,0.014107076802145563,162,1.4012345679012346,0.994006866072178,158.22222222222223,0.9858929231978545,ok
06075012901,119,284,1.8062432680226443,1.1932773109243697,0.42016806722689076,63,1.0126083533367665,117.61344537815125,0.00298164421527413,119,1.1932773109243697,0.9875486378369098,117.61344537815125,0.9970183557847259,ok
06075012902,235,690,2.178351607779717,1.4680851063829787,0.16595744680851063,183,1.016397822528177,197.0723404255319,0.08328708519091602,235,1.4680851063829787,0.9838667280028315,197.0723404255319,0.916712914809084,ok
06075013001,71,200,1.8400465934835357,1.408450704225352,0.2112676056338028,50,1.0046694967352807,61.74647887323944,0.06300118227613853,71,1.408450704225352,0.995352206123054,61.74647887323944,0.9369988177238615,ok
06075013002,61,184,1.7669298141752179,1.5081967213114753,0.09836065573770492,47,1.001290017989235,58.0,0.024372387845314182,61,1.5081967213114753,0.9987116440131646,58.0,0.9756276121546859,ok
06075013101,111,328,1.9598152406547271,1.4774774774774775,0.15315315315315314,80,1.0307764513748514,109.47747747747748,0.004368094229845495,111,1.4774774774774775,0.9701424578202172,109.47747747747748,0.9956319057701545,ok
06075013102,184,558,2.6234550998546906,1.516304347826087,0.10869565217391304,150,1.0419157287821663,178.32608695652175,0.02043095315075606,184,1.516304347826087,0.9597705192231246,178.32608695652175,0.979569046849244,ok
06075013200,154,468,2.1163247387368376,1.5194805194805194,0.15584415584415584,114,1.0144451867588382,97.77922077922078,0.15191734815854865,154,1.5194805194805194,0.9857605054000101,97.77922077922078,0.8480826518414514,ok
06075013300,200,610,2.0746528127897985,1.525,0.145,153,1.0386671880524514,134.97,0.13326442913239986,200,1.525,0.9627723023339612,134.97,0.8667355708676001,ok
06075013401,121,388,2.3810326530912964,1.603305785123967,0.03305785123966942,108,1.019448965313716,119.40495867768595,0.004528065310306235,121,1.603305785123967,0.9809220804812618,119.40495867768595,0.9954719346896937,ok
06075013402,42,114,1.7896196004558407,1.3571428571428572,0.21428571428571427,26,1.0135572932971213,40.42857142857143,0.01211509338717811,42,1.3571428571428572,0.9866240484018233,40.42857142857143,0.9878849066128219,ok
06075013500,163,506,2.006729684596599,1.5521472392638036,0.12883435582822086,135,1.0492442568030442,153.59509202453987,0.027461804694491495,163,1.5521472392638036,0.9530669274730298,153.59509202453987,0.9725381953055086,ok
06075015100,166,486,2.001625565658569,1.463855421686747,0.1566265060240964,131,1.0170077125407941,164.90361445783134,0.0005602889383205396,166,1.463855421686747,0.9832767123286571,164.90361445783134,0.9994397110616795,ok
06075015201,62,180,2.144310935270459,1.4516129032258065,0.20967741935483872,45,1.0263765338588728,61.0,0.0,62,1.4516129032258065,0.9743013085463822,61.0,1.0,ok
06075015202,112,326,1.9235692298550078,1.4553571428571428,0.19642857142857142,80,1.0300530051273014,92.17857142857143,0.08689357668677695,112,1.4553571428571428,0.9708238265626077,92.17857142857143,0.913106423313223,ok
06075015300,75,200,1.8366486127476278,1.3333333333333333,0.26666666666666666,51,1.030031830964645,71.06666666666666,0.028717948717948617,75,1.3333333333333333,0.9708437835979111,71.06666666666666,0.9712820512820514,ok
06075015401,222,574,2.672612747957646,1.2927927927927927,0.25225225225225223,136,1.064644694267714,130.40540540540542,0.15653363207767365,222,1.2927927927927927,0.9392804992916647,130.40540540540542,0.8434663679223263,ok
06075015402,205,558,2.810323795442109,1.3609756097560977,0.1951219512195122,140,1.0501124350387905,159.0829268292683,0.12295967667146313,205,1.3609756097560977,0.9522789814055108,159.0829268292683,0.8770403233285369,ok
06075015500,349,982,2.1626345073366835,1.4068767908309456,0.20916905444126074,257,1.0497851639841385,223.621776504298,0.16001751418162616,349,1.4068767908309456,0.9525758548585369,223.621776504298,0.8399824858183739,ok
06075015600,202,552,2.599505189976551,1.3663366336633664,0.21782178217821782,142,1.0297202053741157,168.1089108910891,0.09073264061196155,202,1.3663366336633664,0.9711375913388843,168.1089108910891,0.9092673593880385,ok
06075015701,394,1030,2.5928722539246953,1.3071065989847717,0.25888324873096447,276,1.0655174704918597,309.0507614213198,0.10694319995137543,394,1.3071065989847717,0.9385111250577469,309.0507614213198,0.8930568000486245,ok
06075015702,251,686,2.811665720591883,1.3665338645418326,0.2151394422310757,180,1.1153496925991024,185.77689243027888,0.1177099024019726,251,1.3665338645418326,0.8965797961262689,185.77689243027888,0.8822900975980275,ok
06075015801,306,876,2.2651378999182485,1.4313725490196079,0.19281045751633988,227,1.0374900113680838,259.2287581699346,0.083677664500322,306,1.4313725490196079,0.9638647013876811,259.2287581699346,0.916322335499678,ok
